host_is_superhost,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,number_of_reviews,price
0.0,Sarrià-Sant Gervasi,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,11,45
0.0,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,89,65
0.0,Sants-Montjuïc,Entire serviced apartment,Entire home/apt,6,1 bath,2.0,4.0,31,118
0.0,Sant Martí,Entire townhouse,Entire home/apt,4,1 bath,2.0,2.0,1,120
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,4.0,5.0,3,89
0.0,Sant Martí,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,31,86
0.0,Horta-Guinardó,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,70
0.0,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,1,80
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,15,194
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,21,68
0.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,4.0,7.0,5,200
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,6,2 baths,3.0,6.0,174,127
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,7,85
0.0,Eixample,Room in bed and breakfast,Hotel room,2,1 bath,1.0,1.0,2,116
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,4,93
0.0,Ciutat Vella,Room in hotel,Private room,2,1 private bath,1.0,1.0,93,66
0.0,Eixample,Entire rental unit,Entire home/apt,5,1.5 baths,3.0,3.0,206,200
0.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,175,180
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,82,53
1.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,428,142
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,0,46
0.0,Eixample,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,1,24
0.0,Sant Martí,Private room in hostel,Private room,8,0 shared baths,1.0,4.0,0,161
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,9,132
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,1,81
1.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,100,93
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,49,17
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,3,2 baths,3.0,3.0,1,75
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,33,108
1.0,Eixample,Private room in rental unit,Private room,1,2.5 shared baths,1.0,1.0,8,20
1.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,36,121
0.0,Eixample,Shared room in hostel,Shared room,4,1.5 shared baths,1.0,1.0,103,35
1.0,Eixample,Private room in hostel,Private room,2,Shared half-bath,1.0,1.0,224,89
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,2,129
0.0,Gràcia,Room in hotel,Private room,3,1 bath,1.0,3.0,4,97
0.0,Ciutat Vella,Private room in rental unit,Private room,4,1 shared bath,2.0,2.0,0,135
0.0,Gràcia,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,13,87
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,245,90
0.0,Sant Martí,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,0,60
1.0,Eixample,Private room in rental unit,Private room,2,2 baths,1.0,1.0,24,100
1.0,Eixample,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,18,48
0.0,Horta-Guinardó,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,27,28
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,1,197
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,92,80
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,135,59
1.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,10,110
0.0,Eixample,Room in hotel,Private room,2,1 private bath,1.0,1.0,0,355
0.0,Gràcia,Entire rental unit,Entire home/apt,6,2 baths,3.0,3.0,224,111
0.0,Horta-Guinardó,Entire condo,Entire home/apt,4,1 bath,2.0,3.0,1,59
0.0,Sants-Montjuïc,Entire loft,Entire home/apt,2,1 bath,1.0,2.0,1,45
0.0,Eixample,Shared room in hostel,Shared room,4,1.5 shared baths,1.0,1.0,14,35
0.0,Les Corts,Entire rental unit,Entire home/apt,8,2 baths,4.0,7.0,21,189
1.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,136,144
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,2,145
1.0,Horta-Guinardó,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,83,128
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,13,49
1.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,3.0,5.0,239,182
0.0,Gràcia,Private room in rental unit,Private room,2,1 private bath,1.0,2.0,2,500
0.0,Eixample,Room in boutique hotel,Private room,3,1 private bath,1.0,2.0,94,134
0.0,Horta-Guinardó,Private room in bed and breakfast,Private room,2,1 shared bath,1.0,1.0,116,30
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,4,26
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,2 baths,2.0,2.0,0,80
0.0,Sants-Montjuïc,Private room in loft,Private room,1,1 bath,1.0,1.0,1,20
0.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,44,246
1.0,Gràcia,Entire rental unit,Entire home/apt,6,1 bath,3.0,4.0,58,163
1.0,Sant Martí,Entire loft,Entire home/apt,4,1 bath,1.0,1.0,270,158
0.0,Horta-Guinardó,Private room in rental unit,Private room,2,1.5 baths,1.0,2.0,0,40
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,2 baths,3.0,4.0,9,100
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,18,93
0.0,Eixample,Private room in rental unit,Private room,2,1 bath,1.0,1.0,9,40
0.0,Eixample,Entire serviced apartment,Entire home/apt,6,2 baths,3.0,5.0,119,289
0.0,Gràcia,Private room in condo,Private room,1,1.5 shared baths,1.0,1.0,0,20
1.0,Eixample,Private room in hostel,Private room,3,1 shared bath,1.0,1.0,16,115
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,2.0,2.0,39,30
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,5,2 baths,4.0,4.0,5,72
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,13,24
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,9,28
0.0,Sant Martí,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,88,29
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,15,70
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,0,120
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,0,55
0.0,Horta-Guinardó,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,171,99
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,3,66
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,12,40
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,21,22
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,25
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,16,195
0.0,Gràcia,Entire rental unit,Entire home/apt,5,2 baths,2.0,4.0,11,188
0.0,Ciutat Vella,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,1,86
0.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,3.0,3.0,3,111
0.0,Les Corts,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,0,77
0.0,Eixample,Private room in rental unit,Private room,2,2 shared baths,1.0,1.0,116,60
1.0,Gràcia,Entire rental unit,Entire home/apt,3,1 bath,3.0,4.0,42,80
0.0,Sants-Montjuïc,Private room in home,Private room,2,1 shared bath,1.0,1.0,238,50
0.0,Sant Martí,Private room in condo,Private room,2,1 shared bath,1.0,1.0,0,66
0.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,2.0,5.0,2,350
0.0,Sant Andreu,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,104
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,28,336
0.0,Ciutat Vella,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,15,80
0.0,Horta-Guinardó,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,202,71
0.0,Eixample,Private room in rental unit,Private room,4,1.5 shared baths,2.0,2.0,45,30
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,8,1 bath,3.0,6.0,7,142
1.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,322,399
0.0,Sant Martí,Entire loft,Entire home/apt,5,1 bath,2.0,3.0,95,90
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,0,139
1.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,3.0,4.0,4,140
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,187,22
1.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,30,106
1.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,471,75
0.0,Sant Martí,Entire rental unit,Entire home/apt,6,1 bath,2.0,3.0,187,90
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,3,45
0.0,Horta-Guinardó,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,80,180
1.0,Eixample,Entire serviced apartment,Entire home/apt,3,1 bath,1.0,2.0,182,160
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,16,70
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,2 baths,3.0,3.0,77,113
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,0,65
1.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,117,91
0.0,Horta-Guinardó,Private room in home,Private room,1,1 bath,1.0,1.0,0,16
1.0,Eixample,Private room in condo,Private room,2,1 private bath,1.0,1.0,144,65
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,0,950
1.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,2.0,65,120
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,4,59
0.0,Ciutat Vella,Private room in rental unit,Private room,2,2 shared baths,1.0,1.0,16,45
0.0,Sant Martí,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,203
0.0,Nou Barris,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,10,18
1.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,36,36
0.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,3.0,56,93
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,3,50
0.0,Eixample,Private room in guest suite,Private room,2,1 private bath,1.0,1.0,0,70
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,4,111
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,77,120
0.0,Sants-Montjuïc,Entire condo,Entire home/apt,4,1 bath,2.0,5.0,31,96
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,56,101
1.0,Sants-Montjuïc,Entire home,Entire home/apt,2,1 bath,1.0,1.0,16,60
0.0,Horta-Guinardó,Private room in rental unit,Private room,3,1 shared bath,1.0,2.0,6,25
0.0,Gràcia,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,39,41
1.0,Les Corts,Private room in rental unit,Private room,2,3 baths,1.0,1.0,2,30
1.0,Ciutat Vella,Entire loft,Entire home/apt,4,1 bath,1.0,2.0,115,174
0.0,Sarrià-Sant Gervasi,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,29
0.0,Sant Martí,Private room in rental unit,Private room,1,3 shared baths,1.0,1.0,1,29
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,4.0,414,90
1.0,Gràcia,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,72,35
0.0,Sant Martí,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,60
1.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,472,74
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,26,86
0.0,Horta-Guinardó,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,113,48
0.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,2.0,3.0,1,130
1.0,Eixample,Entire loft,Entire home/apt,4,1 bath,1.0,1.0,482,141
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,5.0,2,350
0.0,Nou Barris,Private room in condo,Private room,1,2 baths,2.0,2.0,0,436
1.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,37,91
0.0,Eixample,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,18,75
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,112,120
0.0,Eixample,Room in hotel,Private room,2,1 shared bath,1.0,2.0,13,75
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,62,240
1.0,Sarrià-Sant Gervasi,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,94,33
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,2.0,14,70
1.0,Ciutat Vella,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,3,45
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,1.5 baths,3.0,4.0,0,110
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,1,69
0.0,Sant Andreu,Entire rental unit,Entire home/apt,4,2 baths,4.0,4.0,3,75
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,2,108
0.0,Ciutat Vella,Private room in hostel,Private room,2,1 private bath,1.0,1.0,9,78
0.0,Sant Martí,Entire serviced apartment,Entire home/apt,4,1 bath,2.0,4.0,25,153
0.0,Gràcia,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,11,103
0.0,Nou Barris,Private room,Private room,3,1.5 baths,1.0,3.0,0,80
0.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,77,147
0.0,Ciutat Vella,Private room in rental unit,Private room,3,1 shared bath,1.0,2.0,1,28
1.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,6.0,39,129
0.0,Eixample,Private room in rental unit,Private room,2,11 shared baths,1.0,2.0,0,29
1.0,Eixample,Entire condo,Entire home/apt,5,2 baths,3.0,3.0,1,160
0.0,Gràcia,Room in hotel,Hotel room,2,1 private bath,1.0,1.0,24,66
0.0,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,2,35
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,2,109
0.0,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,11,30
0.0,Eixample,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,36,126
0.0,Eixample,Private room in rental unit,Private room,2,1 bath,1.0,1.0,1,61
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,4,89
0.0,Gràcia,Entire loft,Entire home/apt,3,2 baths,1.0,1.0,0,129
1.0,Sant Martí,Private room in rental unit,Private room,2,1.5 shared baths,2.0,1.0,35,56
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,2 baths,2.0,2.0,2,117
0.0,Ciutat Vella,Private room in rental unit,Private room,3,1 private bath,1.0,2.0,9,29
0.0,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,1,150
0.0,Sant Andreu,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,5,50
0.0,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,2.0,2.0,4,30
1.0,Ciutat Vella,Room in boutique hotel,Private room,2,1 private bath,1.0,1.0,12,129
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,13,227
0.0,Sants-Montjuïc,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,4,120
1.0,Eixample,Entire rental unit,Entire home/apt,8,4 baths,4.0,5.0,333,287
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,11,104
1.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,5,354
0.0,Gràcia,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,100
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1.5 baths,2.0,2.0,48,81
0.0,Eixample,Entire rental unit,Entire home/apt,5,1.5 baths,1.0,4.0,522,77
0.0,Ciutat Vella,Shared room in rental unit,Shared room,2,1 shared bath,1.0,1.0,0,60
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,1.0,530,99
1.0,Gràcia,Private room in home,Private room,7,1.5 baths,3.0,6.0,15,480
0.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,3.0,16,230
1.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,62,130
0.0,Eixample,Entire condo,Entire home/apt,6,2 baths,4.0,4.0,0,450
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,1,60
0.0,Sarrià-Sant Gervasi,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,0,65
0.0,Horta-Guinardó,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,5,30
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,2,130
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,3.0,3.0,1,80
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,26,55
0.0,Horta-Guinardó,Private room in rental unit,Private room,2,2 shared baths,1.0,1.0,53,55
1.0,Les Corts,Room in boutique hotel,Private room,2,1 private bath,1.0,1.0,48,111
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,30,137
0.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,46,201
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,128,75
0.0,Nou Barris,Private room in rental unit,Private room,1,1 shared bath,2.0,2.0,1,18
0.0,Sant Martí,Entire rental unit,Entire home/apt,6,2 baths,2.0,3.0,42,192
0.0,Gràcia,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,38,224
1.0,Sant Martí,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,31,86
0.0,Eixample,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,5,50
0.0,Horta-Guinardó,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,45,170
0.0,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,86,21
0.0,Gràcia,Private room in home,Private room,2,1 private bath,1.0,1.0,32,70
0.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,3.0,6.0,9,105
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,2,280
0.0,Eixample,Room in boutique hotel,Hotel room,2,1 private bath,1.0,1.0,2,190
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,5,1.5 baths,2.0,3.0,117,99
0.0,Sants-Montjuïc,Room in boutique hotel,Private room,1,1 private bath,1.0,1.0,16,65
0.0,Eixample,Private room in rental unit,Private room,3,1 private bath,2.0,2.0,29,17
0.0,Sant Martí,Entire rental unit,Entire home/apt,6,1.5 baths,3.0,4.0,267,124
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,19,71
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,4.0,113,89
0.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,2.0,2.0,22,68
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,1,157
0.0,Eixample,Entire rental unit,Entire home/apt,6,1.5 baths,3.0,6.0,81,377
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,8,2 baths,3.0,5.0,3,117
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,5,1.5 baths,3.0,4.0,2,240
0.0,Ciutat Vella,Private room in rental unit,Private room,4,1.5 shared baths,1.0,3.0,17,28
0.0,Sant Martí,Entire vacation home,Entire home/apt,4,2 baths,2.0,2.0,156,60
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,3,32
0.0,Eixample,Entire rental unit,Entire home/apt,8,1 bath,2.0,6.0,10,273
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,2.0,15,39
0.0,Eixample,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,2,39
0.0,Ciutat Vella,Room in hotel,Private room,3,1 private bath,1.0,3.0,40,113
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,1 bath,2.0,5.0,1,60
0.0,Eixample,Entire rental unit,Entire home/apt,3,2 baths,2.0,2.0,2,40
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,8,175
0.0,Sant Martí,Shared room in hostel,Shared room,1,1 shared bath,1.0,2.0,1,35
0.0,Eixample,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,1,13
0.0,Eixample,Private room in rental unit,Private room,3,2 shared baths,1.0,2.0,24,40
0.0,Nou Barris,Private room,Private room,1,1 private bath,1.0,1.0,0,65
0.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,179,101
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,8,60
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,8,88
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,8,30
0.0,Eixample,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,53,28
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,8,2.5 baths,4.0,7.0,180,150
0.0,Gràcia,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,3,38
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,2,127
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,1,188
0.0,Sant Andreu,Private room in floor,Private room,1,1 shared bath,1.0,1.0,1,25
0.0,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,60
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,7,20
0.0,Horta-Guinardó,Entire rental unit,Entire home/apt,4,1 bath,3.0,3.0,2,98
0.0,Gràcia,Private room in rental unit,Private room,4,1.5 baths,1.0,3.0,265,24
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,11,73
0.0,Sarrià-Sant Gervasi,Private room in rental unit,Private room,1,2 baths,1.0,1.0,0,32
0.0,Nou Barris,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,8,40
0.0,Sarrià-Sant Gervasi,Private room in rental unit,Private room,2,2 baths,2.0,1.0,5,130
0.0,Sant Martí,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,4,99
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,25,136
0.0,Nou Barris,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,12,39
0.0,Eixample,Entire condo,Entire home/apt,4,1 bath,2.0,2.0,19,113
0.0,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,12,31
0.0,Horta-Guinardó,Entire rental unit,Entire home/apt,5,1 bath,3.0,4.0,1,50
