host_is_superhost,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,number_of_reviews,price
f,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,11,$286.00
t,Eixample,Entire rental unit,Entire home/apt,5,2 baths,4.0,4.0,110,$190.00
t,Eixample,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,283,$83.00
t,Eixample,Private room in guest suite,Private room,2,1 shared bath,1.0,2.0,55,$26.00
f,Sant Martí,Private room in guest suite,Private room,1,1 shared bath,1.0,1.0,35,$17.00
f,Gràcia,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,1,$31.00
f,Eixample,Entire rental unit,Entire home/apt,10,2 baths,5.0,8.0,49,$186.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,3,1 bath,2.0,3.0,1,$55.00
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,2.0,1.0,1,$28.00
f,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,2,$160.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,,1.0,47,$80.00
t,Eixample,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,1,$65.00
f,Eixample,Entire rental unit,Entire home/apt,9,2 baths,5.0,6.0,60,$290.00
t,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,203,$93.00
f,Sant Martí,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,35,$63.00
f,Eixample,Entire condo,Entire home/apt,4,2.5 baths,3.0,3.0,0,$85.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,6,$110.00
f,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,366,$25.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,100,$122.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,6,$182.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,4,$65.00
f,Eixample,Private room in rental unit,Private room,1,1 private bath,1.0,,2,$28.00
f,Les Corts,Private room in bed and breakfast,Private room,1,1 private bath,1.0,1.0,0,$100.00
f,Eixample,Private room in hostel,Private room,3,1 private bath,1.0,3.0,0,$137.00
f,Horta-Guinardó,Private room in rental unit,Private room,4,2 shared baths,2.0,2.0,0,$110.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,,2.0,394,$83.00
f,Eixample,Private room in serviced apartment,Private room,1,2 shared baths,1.0,1.0,1,$44.00
f,Ciutat Vella,Room in boutique hotel,Private room,2,1 private bath,1.0,1.0,0,$127.00
t,Nou Barris,Private room in rental unit,Private room,1,1.5 baths,1.0,1.0,58,$36.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,4.0,4.0,3,$69.00
f,Eixample,Room in hostel,Hotel room,2,1 private bath,1.0,2.0,3,$88.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,4,$99.00
f,Sant Andreu,Entire rental unit,Entire home/apt,4,2 baths,3.0,3.0,24,$105.00
f,Nou Barris,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,16,$54.00
f,Sant Martí,Private room in rental unit,Private room,2,2 baths,1.0,1.0,5,$25.00
f,Sant Andreu,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,$65.00
t,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,4,$266.00
f,Eixample,Private room in rental unit,Private room,2,2 shared baths,1.0,1.0,0,$24.00
f,Eixample,Private room in guest suite,Private room,2,1 private bath,1.0,1.0,118,$50.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,7,1.5 baths,2.0,6.0,57,$195.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,25,$50.00
f,Sant Martí,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,$300.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,$61.00
f,Sant Martí,Private room in rental unit,Private room,2,1 private bath,1.0,2.0,10,$80.00
f,Eixample,Private room in rental unit,Private room,1,11 shared baths,1.0,1.0,0,$35.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,4,$50.00
f,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,2,$90.00
t,Sant Martí,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,2,$69.00
f,Gràcia,Entire rental unit,Entire home/apt,5,2 baths,2.0,4.0,4,$185.00
t,Eixample,Entire rental unit,Entire home/apt,8,3 baths,4.0,6.0,1,$417.00
f,Eixample,Private room in rental unit,Private room,1,1 bath,1.0,1.0,3,$35.00
f,Les Corts,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,7,$89.00
f,Horta-Guinardó,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,79,$75.00
f,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,42,$77.00
t,Eixample,Room in boutique hotel,Private room,2,1 private bath,1.0,1.0,3,$109.00
f,Ciutat Vella,Private room in bed and breakfast,Private room,2,1 shared bath,1.0,1.0,3,$50.00
t,Eixample,Entire serviced apartment,Entire home/apt,4,1.5 baths,2.0,3.0,9,$442.00
f,Sarrià-Sant Gervasi,Private room in rental unit,Private room,1,3 baths,7.0,1.0,0,$17.00
f,Gràcia,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,31,$85.00
f,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,237,$99.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,1,$40.00
f,Nou Barris,Private room,Private room,2,1.5 baths,1.0,1.0,0,$71.00
f,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,31,$70.00
f,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,0,$127.00
f,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,$112.00
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,1,$28.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,20,$164.00
f,Sants-Montjuïc,Private room in serviced apartment,Private room,2,1.5 shared baths,1.0,1.0,33,$39.00
f,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,29,$70.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,4,$141.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,1,$54.00
t,Horta-Guinardó,Entire loft,Entire home/apt,2,1.5 baths,1.0,1.0,4,$55.00
t,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,282,$120.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,21,$42.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,3,$65.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,75,$93.00
t,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,115,$90.00
f,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,4,$40.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,2,1 bath,,1.0,49,$40.00
f,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,$97.00
f,Gràcia,Entire rental unit,Entire home/apt,5,2 baths,2.0,4.0,1,$139.00
f,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,1,$136.00
f,Eixample,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,6,$97.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,3 baths,2.0,2.0,0,$120.00
t,Eixample,Entire rental unit,Entire home/apt,4,1.5 baths,1.0,2.0,206,$50.00
t,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,3.0,2,$90.00
t,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,50,$165.00
t,Eixample,Room in hotel,Private room,2,1 private bath,1.0,1.0,0,$111.00
t,Gràcia,Private room in rental unit,Private room,3,2 baths,1.0,1.0,40,$90.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,2,$60.00
f,Eixample,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,8,$20.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,25,$115.00
f,Gràcia,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,0,$11.00
f,Eixample,Entire rental unit,Entire home/apt,6,1.5 baths,3.0,4.0,58,$111.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,15,$67.00
f,Eixample,Entire rental unit,Entire home/apt,2,1 bath,2.0,2.0,19,$90.00
f,Ciutat Vella,Entire serviced apartment,Entire home/apt,6,2 baths,3.0,6.0,0,$176.00
f,Les Corts,Entire rental unit,Entire home/apt,6,1 bath,4.0,5.0,1,$84.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,1 bath,3.0,5.0,50,$74.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,12,3 baths,3.0,9.0,0,$300.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,3,2 baths,2.0,2.0,1,$55.00
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 bath,1.0,,0,$35.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,11,$72.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,2 baths,1.0,1.0,1,$130.00
t,Eixample,Entire rental unit,Entire home/apt,5,2 baths,2.0,2.0,196,$162.00
t,Eixample,Entire rental unit,Entire home/apt,8,1.5 baths,3.0,6.0,47,$221.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,0,$85.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,2 baths,2.0,4.0,1,$88.00
f,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,35,$149.00
f,Sant Martí,Private room in guesthouse,Private room,3,1 shared bath,2.0,4.0,15,$23.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,5,$251.00
f,Sants-Montjuïc,Private room in loft,Private room,2,1 shared bath,1.0,2.0,0,$60.00
t,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,137,$109.00
f,Eixample,Private room in rental unit,Private room,2,1 bath,1.0,2.0,1,$20.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,99,$96.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,2,$55.00
t,Ciutat Vella,Private room in hostel,Private room,3,1 private bath,1.0,3.0,21,$91.00
f,Ciutat Vella,Private room in condo,Private room,1,1 private bath,1.0,1.0,1,$27.00
f,Ciutat Vella,Entire serviced apartment,Entire home/apt,6,2 baths,3.0,6.0,4,$210.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,6,1 bath,2.0,3.0,39,$104.00
f,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,3.0,35,$159.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,1,$60.00
f,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,71,$81.00
f,Ciutat Vella,Room in hotel,Private room,2,1 bath,1.0,2.0,7,$114.00
f,Gràcia,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,287,$47.00
f,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,$60.00
f,Eixample,Private room in home,Private room,3,2 shared baths,1.0,1.0,7,$38.00
f,Eixample,Private room in hostel,Private room,2,1 shared bath,1.0,1.0,2,$80.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,2 baths,3.0,2.0,1,$69.00
f,Les Corts,Entire rental unit,Entire home/apt,4,1 bath,1.0,4.0,5,$60.00
f,Les Corts,Private room in rental unit,Private room,2,1 private bath,1.0,,0,$60.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,34,$283.00
f,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,$95.00
f,Gràcia,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,0,$109.00
f,Sarrià-Sant Gervasi,Private room in rental unit,Private room,1,1.5 baths,1.0,1.0,0,$35.00
f,Gràcia,Entire rental unit,Entire home/apt,5,1 bath,2.0,2.0,1,$201.00
f,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,21,$170.00
f,Eixample,Shared room in hostel,Shared room,1,1 shared bath,1.0,12.0,67,$16.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,5,1 bath,3.0,5.0,0,$51.00
t,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,1,$214.00
t,Eixample,Entire condo,Entire home/apt,4,2 baths,2.0,3.0,7,$108.00
f,Eixample,Entire serviced apartment,Entire home/apt,5,1 bath,2.0,3.0,24,$138.00
f,Ciutat Vella,Private room in rental unit,Private room,4,2 baths,3.0,3.0,55,$106.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,8,3 baths,4.0,7.0,9,$154.00
f,Ciutat Vella,Private room in serviced apartment,Private room,2,1 shared bath,1.0,1.0,0,$25.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,5,$106.00
f,Ciutat Vella,Private room in rental unit,Private room,3,1 shared bath,1.0,2.0,136,$34.00
t,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,496,$72.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,31,$229.00
f,Sant Martí,Entire rental unit,Entire home/apt,8,2 baths,3.0,3.0,0,$134.00
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 bath,1.0,1.0,0,$35.00
f,Horta-Guinardó,Private room in condo,Private room,1,1 private bath,1.0,1.0,0,$80.00
t,Sarrià-Sant Gervasi,Private room in chalet,Private room,2,1 private bath,1.0,1.0,0,$53.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,3,1.5 baths,1.0,1.0,4,$21.00
f,Sarrià-Sant Gervasi,Entire serviced apartment,Entire home/apt,3,1 bath,2.0,3.0,10,$129.00
f,Eixample,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,116,$20.00
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,$80.00
f,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,0,$118.00
f,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,0,$150.00
f,Ciutat Vella,Private room in rental unit,Private room,1,3 shared baths,7.0,1.0,0,$21.00
f,Sant Martí,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,31,$50.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,37,$291.00
f,Horta-Guinardó,Private room in condo,Private room,1,1.5 shared baths,3.0,1.0,12,$39.00
f,Eixample,Entire rental unit,Entire home/apt,8,2 baths,4.0,5.0,21,$114.00
f,Sants-Montjuïc,Private room in rental unit,Private room,1,2 baths,1.0,,0,$49.00
t,Sant Martí,Entire rental unit,Entire home/apt,6,1 bath,2.0,2.0,401,$99.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1.5 baths,2.0,2.0,0,$45.00
f,Eixample,Private room in rental unit,Private room,1,2 baths,1.0,1.0,11,$45.00
f,Ciutat Vella,Room in boutique hotel,Hotel room,2,1 private bath,1.0,2.0,2,$235.00
f,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,38,$120.00
f,Sant Andreu,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,33,$20.00
f,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,2,$113.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,1 bath,3.0,1.0,0,$44.00
f,Ciutat Vella,Private room in rental unit,Private room,1,1 bath,1.0,1.0,0,$41.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,9,$122.00
f,Eixample,Entire condo,Entire home/apt,4,2 baths,3.0,4.0,170,$113.00
f,Sants-Montjuïc,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,$100.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,7,2 baths,4.0,6.0,127,$194.00
f,Eixample,Entire rental unit,Entire home/apt,5,2 baths,4.0,4.0,1,$111.00
f,Horta-Guinardó,Entire rental unit,Entire home/apt,6,1.5 baths,4.0,5.0,89,$75.00
f,Eixample,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,27,$40.00
f,Eixample,Entire rental unit,Entire home/apt,5,1 bath,1.0,3.0,1,$88.00
f,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,5.0,222,$90.00
t,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,152,$133.00
t,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,73,$95.00
t,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,173,$90.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,8,2 baths,3.0,6.0,61,$281.00
f,Les Corts,Private room in rental unit,Private room,2,1 bath,1.0,1.0,4,$25.00
f,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,$30.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,31,$83.00
f,Sant Martí,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,$26.00
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,,0,$550.00
f,Gràcia,Private room in guest suite,Private room,3,1.5 shared baths,2.0,2.0,3,$50.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,134,$124.00
f,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,0,$55.00
f,Eixample,Private room in condo,Private room,1,2 baths,4.0,1.0,2,$49.00
f,Eixample,Private room in hostel,Private room,2,1 private bath,1.0,1.0,24,$75.00
t,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,4.0,201,$45.00
f,Sant Martí,Entire rental unit,Entire home/apt,2,1 bath,2.0,2.0,66,$113.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,3.0,0,$52.00
t,Ciutat Vella,Entire rental unit,Entire home/apt,6,1 bath,2.0,6.0,66,$130.00
t,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,209,$80.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,5,$127.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,3,2 baths,2.0,2.0,3,$85.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,164,$89.00
f,Eixample,Entire condo,Entire home/apt,6,2 baths,3.0,5.0,0,$220.00
f,Eixample,Room in hotel,Private room,2,1 private bath,1.0,1.0,1,$130.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,106,$83.00
t,Sant Martí,Entire rental unit,Entire home/apt,3,1 bath,2.0,3.0,0,$125.00
f,Eixample,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,0,$30.00
f,Gràcia,Entire condo,Entire home/apt,4,1 bath,1.0,2.0,0,$77.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,1,1 bath,1.0,1.0,1,$67.00
f,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,3,$88.00
f,Eixample,Entire condo,Entire home/apt,4,1 bath,1.0,2.0,0,$205.00
f,Sants-Montjuïc,Private room in condo,Private room,2,1 private bath,1.0,1.0,1,$50.00
f,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,39,$113.00
f,Sants-Montjuïc,Room in serviced apartment,Hotel room,4,1 private bath,1.0,2.0,16,$132.00
f,Sant Martí,Private room in guesthouse,Private room,1,1 shared bath,1.0,1.0,18,$23.00
f,Eixample,Room in boutique hotel,Hotel room,1,1 private bath,1.0,1.0,5,$118.00
f,Sant Martí,Private room in rental unit,Private room,4,1 shared bath,1.0,2.0,6,$90.00
f,Sants-Montjuïc,Private room in hostel,Private room,3,2 shared baths,1.0,3.0,1,$40.00
f,Ciutat Vella,Room in hotel,Private room,2,1 private bath,1.0,2.0,9,$79.00
f,Ciutat Vella,Entire loft,Entire home/apt,4,1 bath,1.0,1.0,3,$70.00
f,Sants-Montjuïc,Private room in condo,Private room,2,1 shared bath,1.0,1.0,2,$90.00
f,Eixample,Private room in hostel,Private room,6,0 shared baths,1.0,3.0,1,$164.00
t,Eixample,Entire rental unit,Entire home/apt,6,1 bath,1.0,4.0,227,$124.00
f,Nou Barris,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,2,$15.00
t,Eixample,Private room in rental unit,Private room,1,1.5 baths,1.0,1.0,15,$38.00
f,Eixample,Shared room in hostel,Shared room,1,0 shared baths,1.0,5.0,8,$23.00
f,Eixample,Private room in rental unit,Private room,4,1 shared bath,1.0,1.0,0,$35.00
f,Sant Martí,Entire rental unit,Entire home/apt,7,2 baths,3.0,5.0,60,$137.00
f,Sant Martí,Entire rental unit,Entire home/apt,5,1 bath,3.0,4.0,0,$65.00
t,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,329,$90.00
f,Horta-Guinardó,Entire rental unit,Entire home/apt,5,1 bath,3.0,4.0,2,$70.00
f,Sants-Montjuïc,Room in hostel,Hotel room,4,0 baths,1.0,4.0,1,$38.00
f,Ciutat Vella,Entire condo,Entire home/apt,4,1 bath,2.0,3.0,19,$102.00
f,Eixample,Entire rental unit,Entire home/apt,5,2 baths,4.0,6.0,334,$82.00
t,Ciutat Vella,Entire loft,Entire home/apt,2,1 bath,1.0,2.0,8,$33.00
f,Sarrià-Sant Gervasi,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,4,$41.00
f,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,0,$129.00
f,Sarrià-Sant Gervasi,Entire serviced apartment,Entire home/apt,4,1 bath,,3.0,0,$140.00
t,Eixample,Entire rental unit,Entire home/apt,6,2 baths,2.0,4.0,177,$131.00
f,Eixample,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,8,$132.00
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,$30.00
f,Eixample,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,3,$80.00
f,Gràcia,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,0,$103.00
f,Ciutat Vella,Entire condo,Entire home/apt,2,1 bath,1.0,1.0,0,$200.00
f,Gràcia,Entire rental unit,Entire home/apt,6,1 bath,3.0,5.0,7,$80.00
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,16,$45.00
t,Eixample,Entire rental unit,Entire home/apt,6,2.5 baths,3.0,6.0,124,$153.00
f,Eixample,Private room in rental unit,Private room,3,3 shared baths,1.0,2.0,18,$37.00
f,Eixample,Shared room in hostel,Shared room,1,5 shared baths,1.0,1.0,175,$19.00
f,Eixample,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,5,$134.00
f,Eixample,Entire condo,Entire home/apt,4,1 bath,1.0,2.0,22,$85.00
t,Ciutat Vella,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,161,$135.00
t,Eixample,Room in hotel,Private room,1,1 private bath,1.0,1.0,5,$71.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,1,$60.00
t,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,2,$34.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,96,$84.00
f,Eixample,Private room in rental unit,Private room,2,2 baths,1.0,2.0,0,$30.00
f,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,4.0,14,$100.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,,2.0,26,$80.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,16,6 baths,12.0,18.0,0,$560.00
t,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,36,$192.00
f,Sant Andreu,Entire rental unit,Entire home/apt,6,1 bath,4.0,6.0,1,$50.00
